method,num_samples,run,iterations,area
latin_hypercube,10201,62,400,1.518282521321439
latin_hypercube,10201,63,400,1.4586805215174983
latin_hypercube,10201,64,400,1.4696598372708558
latin_hypercube,10201,65,400,1.5700421527301245
latin_hypercube,10201,66,400,1.5120086266052348
latin_hypercube,10201,67,400,1.5527889422605627
latin_hypercube,10201,68,400,1.5214194686795413
latin_hypercube,10201,69,400,1.518282521321439
latin_hypercube,10201,70,400,1.5371042054700519
latin_hypercube,10201,71,400,1.5920007842368396
latin_hypercube,10201,72,400,1.4900499950985198
latin_hypercube,10201,73,400,1.5371042054700519
latin_hypercube,10201,74,400,1.496323889814724
latin_hypercube,10201,75,400,1.4680913635918047
latin_hypercube,10201,76,400,1.5323987844328988
latin_hypercube,10201,77,400,1.4822076267032644
latin_hypercube,10201,78,400,1.5010293108518773
latin_hypercube,10201,79,400,1.5308303107538477
latin_hypercube,10201,80,400,1.6045485736692482
latin_hypercube,10201,81,400,1.5229879423585924
latin_hypercube,10201,82,400,1.516714047642388
latin_hypercube,10201,83,400,1.5527889422605627
latin_hypercube,10201,84,400,1.5418096265072052
latin_hypercube,10201,85,400,1.5261248897166944
latin_hypercube,10201,86,400,1.4994608371728262
latin_hypercube,10201,87,400,1.5041662582099795
latin_hypercube,10201,88,400,1.5229879423585924
latin_hypercube,10201,89,400,1.4806391530242133
latin_hypercube,10201,90,400,1.5073032055680815
latin_hypercube,10201,91,400,1.5825899421625331
latin_hypercube,10201,92,400,1.5669052053720223
latin_hypercube,10201,93,400,1.4884815214194687
latin_hypercube,10201,94,400,1.5841584158415842
latin_hypercube,10201,95,400,1.5229879423585924
latin_hypercube,10201,96,400,1.455543574159396
latin_hypercube,10201,97,400,1.474365258308009
latin_hypercube,10201,98,400,1.5496519949024605
latin_hypercube,10201,99,400,1.5731791000882267
latin_hypercube,10201,100,400,1.5543574159396139
latin_hypercube,10201,1,500,1.5292618370747966
latin_hypercube,10201,2,500,1.5308303107538477
latin_hypercube,10201,3,500,1.5151455739633368
latin_hypercube,10201,4,500,1.5308303107538477
latin_hypercube,10201,5,500,1.5214194686795413
latin_hypercube,10201,6,500,1.5261248897166944
latin_hypercube,10201,7,500,1.4837761003823156
latin_hypercube,10201,8,500,1.5088716792471326
latin_hypercube,10201,9,500,1.471228310949907
latin_hypercube,10201,10,500,1.455543574159396
latin_hypercube,10201,11,500,1.513577100284286
latin_hypercube,10201,12,500,1.4696598372708558
latin_hypercube,10201,13,500,1.493186942456622
latin_hypercube,10201,14,500,1.5574943632977158
latin_hypercube,10201,15,500,1.579452994804431
latin_hypercube,10201,16,500,1.5120086266052348
latin_hypercube,10201,17,500,1.4602489951965494
latin_hypercube,10201,18,500,1.5951377315949418
latin_hypercube,10201,19,500,1.497892363493775
latin_hypercube,10201,20,500,1.496323889814724
latin_hypercube,10201,21,500,1.5261248897166944
latin_hypercube,10201,22,500,1.435153416331732
latin_hypercube,10201,23,500,1.5323987844328988
latin_hypercube,10201,24,500,1.5025977845309284
latin_hypercube,10201,25,500,1.5418096265072052
latin_hypercube,10201,26,500,1.4571120478384472
latin_hypercube,10201,27,500,1.5041662582099795
latin_hypercube,10201,28,500,1.4822076267032644
latin_hypercube,10201,29,500,1.5245564160376435
latin_hypercube,10201,30,500,1.4429957847269876
latin_hypercube,10201,31,500,1.5292618370747966
latin_hypercube,10201,32,500,1.4775022056661111
latin_hypercube,10201,33,500,1.5057347318890304
latin_hypercube,10201,34,500,1.5057347318890304
latin_hypercube,10201,35,500,1.540241152828154
latin_hypercube,10201,36,500,1.53396725811195
latin_hypercube,10201,37,500,1.5778845211253798
latin_hypercube,10201,38,500,1.5449465738653074
latin_hypercube,10201,39,500,1.5025977845309284
latin_hypercube,10201,40,500,1.5308303107538477
latin_hypercube,10201,41,500,1.4806391530242133
latin_hypercube,10201,42,500,1.4994608371728262
latin_hypercube,10201,43,500,1.4916184687775709
latin_hypercube,10201,44,500,1.5465150475443583
latin_hypercube,10201,45,500,1.4994608371728262
latin_hypercube,10201,46,500,1.5465150475443583
latin_hypercube,10201,47,500,1.5261248897166944
latin_hypercube,10201,48,500,1.5559258896186647
latin_hypercube,10201,49,500,1.4994608371728262
latin_hypercube,10201,50,500,1.4147632585040681
latin_hypercube,10201,51,500,1.5323987844328988
latin_hypercube,10201,52,500,1.513577100284286
latin_hypercube,10201,53,500,1.5449465738653074
latin_hypercube,10201,54,500,1.5904323105577884
latin_hypercube,10201,55,500,1.5465150475443583
latin_hypercube,10201,56,500,1.5104401529261837
latin_hypercube,10201,57,500,1.5292618370747966
latin_hypercube,10201,58,500,1.4869130477404175
latin_hypercube,10201,59,500,1.4884815214194687
latin_hypercube,10201,60,500,1.5449465738653074
latin_hypercube,10201,61,500,1.5433781001862563
latin_hypercube,10201,62,500,1.4680913635918047
latin_hypercube,10201,63,500,1.5198509950004901
latin_hypercube,10201,64,500,1.606117047348299
latin_hypercube,10201,65,500,1.4900499950985198
latin_hypercube,10201,66,500,1.5371042054700519
latin_hypercube,10201,67,500,1.53396725811195
latin_hypercube,10201,68,500,1.5088716792471326
latin_hypercube,10201,69,500,1.5323987844328988
latin_hypercube,10201,70,500,1.4775022056661111
latin_hypercube,10201,71,500,1.5308303107538477
latin_hypercube,10201,72,500,1.5010293108518773
latin_hypercube,10201,73,500,1.4947554161356729
latin_hypercube,10201,74,500,1.5120086266052348
latin_hypercube,10201,75,500,1.5449465738653074
latin_hypercube,10201,76,500,1.5151455739633368
latin_hypercube,10201,77,500,1.5621997843348692
latin_hypercube,10201,78,500,1.5073032055680815
latin_hypercube,10201,79,500,1.5355357317910008
latin_hypercube,10201,80,500,1.4884815214194687
latin_hypercube,10201,81,500,1.5041662582099795
latin_hypercube,10201,82,500,1.5088716792471326
latin_hypercube,10201,83,500,1.5198509950004901
latin_hypercube,10201,84,500,1.5465150475443583
latin_hypercube,10201,85,500,1.516714047642388
latin_hypercube,10201,86,500,1.455543574159396
latin_hypercube,10201,87,500,1.4633859425546516
latin_hypercube,10201,88,500,1.4822076267032644
latin_hypercube,10201,89,500,1.559062836976767
latin_hypercube,10201,90,500,1.5104401529261837
latin_hypercube,10201,91,500,1.5559258896186647
latin_hypercube,10201,92,500,1.4884815214194687
latin_hypercube,10201,93,500,1.5261248897166944
latin_hypercube,10201,94,500,1.5229879423585924
latin_hypercube,10201,95,500,1.5323987844328988
latin_hypercube,10201,96,500,1.5433781001862563
latin_hypercube,10201,97,500,1.497892363493775
latin_hypercube,10201,98,500,1.497892363493775
latin_hypercube,10201,99,500,1.5010293108518773
latin_hypercube,10201,100,500,1.5057347318890304
latin_hypercube,10201,1,600,1.5088716792471326
latin_hypercube,10201,2,600,1.518282521321439
latin_hypercube,10201,3,600,1.5198509950004901
latin_hypercube,10201,4,600,1.5198509950004901
latin_hypercube,10201,5,600,1.5276933633957455
latin_hypercube,10201,6,600,1.4790706793451622
latin_hypercube,10201,7,600,1.4994608371728262
latin_hypercube,10201,8,600,1.4947554161356729
latin_hypercube,10201,9,600,1.538672679149103
latin_hypercube,10201,10,600,1.5010293108518773
latin_hypercube,10201,11,600,1.474365258308009
latin_hypercube,10201,12,600,1.5323987844328988
latin_hypercube,10201,13,600,1.5057347318890304
latin_hypercube,10201,14,600,1.5323987844328988
latin_hypercube,10201,15,600,1.4696598372708558
latin_hypercube,10201,16,600,1.5355357317910008
latin_hypercube,10201,17,600,1.493186942456622
latin_hypercube,10201,18,600,1.4602489951965494
latin_hypercube,10201,19,600,1.5104401529261837
latin_hypercube,10201,20,600,1.474365258308009
latin_hypercube,10201,21,600,1.5292618370747966
latin_hypercube,10201,22,600,1.5025977845309284
latin_hypercube,10201,23,600,1.538672679149103
latin_hypercube,10201,24,600,1.4790706793451622
latin_hypercube,10201,25,600,1.5025977845309284
latin_hypercube,10201,26,600,1.540241152828154
latin_hypercube,10201,27,600,1.516714047642388
latin_hypercube,10201,28,600,1.560631310655818
latin_hypercube,10201,29,600,1.5041662582099795
latin_hypercube,10201,30,600,1.4837761003823156
latin_hypercube,10201,31,600,1.4571120478384472
latin_hypercube,10201,32,600,1.4869130477404175
latin_hypercube,10201,33,600,1.4822076267032644
latin_hypercube,10201,34,600,1.5872953631996862
latin_hypercube,10201,35,600,1.5512204685815116
latin_hypercube,10201,36,600,1.5355357317910008
latin_hypercube,10201,37,600,1.4869130477404175
latin_hypercube,10201,38,600,1.4994608371728262
latin_hypercube,10201,39,600,1.5041662582099795
latin_hypercube,10201,40,600,1.5480835212234094
latin_hypercube,10201,41,600,1.5073032055680815
latin_hypercube,10201,42,600,1.47593373198706
latin_hypercube,10201,43,600,1.5245564160376435
latin_hypercube,10201,44,600,1.5073032055680815
latin_hypercube,10201,45,600,1.5433781001862563
latin_hypercube,10201,46,600,1.4900499950985198
latin_hypercube,10201,47,600,1.5261248897166944
latin_hypercube,10201,48,600,1.5323987844328988
latin_hypercube,10201,49,600,1.4900499950985198
latin_hypercube,10201,50,600,1.5057347318890304
latin_hypercube,10201,51,600,1.4665228899127536
latin_hypercube,10201,52,600,1.497892363493775
latin_hypercube,10201,53,600,1.5214194686795413
latin_hypercube,10201,54,600,1.4696598372708558
latin_hypercube,10201,55,600,1.4633859425546516
latin_hypercube,10201,56,600,1.4775022056661111
latin_hypercube,10201,57,600,1.4649544162337025
latin_hypercube,10201,58,600,1.5073032055680815
latin_hypercube,10201,59,600,1.5292618370747966
latin_hypercube,10201,60,600,1.5465150475443583
latin_hypercube,10201,61,600,1.4649544162337025
latin_hypercube,10201,62,600,1.5731791000882267
latin_hypercube,10201,63,600,1.4947554161356729
latin_hypercube,10201,64,600,1.518282521321439
latin_hypercube,10201,65,600,1.5120086266052348
latin_hypercube,10201,66,600,1.518282521321439
latin_hypercube,10201,67,600,1.5371042054700519
latin_hypercube,10201,68,600,1.4335849426526812
latin_hypercube,10201,69,600,1.4602489951965494
latin_hypercube,10201,70,600,1.4900499950985198
latin_hypercube,10201,71,600,1.493186942456622
latin_hypercube,10201,72,600,1.5073032055680815
latin_hypercube,10201,73,600,1.5512204685815116
latin_hypercube,10201,74,600,1.5496519949024605
latin_hypercube,10201,75,600,1.4665228899127536
latin_hypercube,10201,76,600,1.5371042054700519
latin_hypercube,10201,77,600,1.496323889814724
latin_hypercube,10201,78,600,1.5198509950004901
latin_hypercube,10201,79,600,1.5229879423585924
latin_hypercube,10201,80,600,1.4947554161356729
latin_hypercube,10201,81,600,1.5057347318890304
latin_hypercube,10201,82,600,1.4884815214194687
latin_hypercube,10201,83,600,1.5308303107538477
latin_hypercube,10201,84,600,1.4822076267032644
